product_id,annotated_image_name,fabric_types_clean,wear_types_clean,colors_clean,textures_clean,value_additions_clean
2424,1420000166176_3.jpg,Viscose Blend,Shalwar Kameez,"black,white","tie dye,embroidery,printed",mirror work
451,0560000073017.jpg,Cotton,Saree,"green,golden",opera,
451,0560000073017_2.jpg,Cotton,Saree,"green,golden",opera,
451,0560000073017_1.jpg,Cotton,Saree,"green,golden",opera,
2663,1420000159630.jpg,Cotton,Shalwar Kameez,"yellow,white,green","embroidery,printed,striped",
2663,1420000159630_2.jpg,Cotton,Shalwar Kameez,"yellow,white,green","embroidery,printed,striped",
1589,0540000020639.jpg,Silk,Saree,"red,blue","embroidery,printed",
1589,0540000020639_2.jpg,Silk,Saree,"red,blue","embroidery,printed",
1589,0540000020639_1.jpg,Silk,Saree,"red,blue","embroidery,printed",
3332,0410000106446.jpg,Cotton,Maternity,grey,,
3332,0410000106446_1.jpg,Cotton,Maternity,grey,,
7693,0470000103548.jpg,Silk,Scarves,"blue,white",hand paint,
7693,0470000103548.jpg___full.png,Silk,Scarves,"black,white",hand paint,
7693,0470000103548.jpg___dress.png,Silk,Scarves,"black,white",hand paint,
1209,0560000067236.jpg,Cotton,Saree,"brown,green",block print,
1209,0560000067236_2.jpg,Cotton,Saree,"brown,green",block print,
1209,0560000067236_1.jpg,Cotton,Saree,"brown,green",block print,
1168,0560000066261.jpg,Cotton,Saree,"blue,cyan,green,golden,brown,red",block print,
1168,0560000066261_2.jpg,Cotton,Saree,"blue,cyan,green,golden,brown,red",block print,
1168,0560000066261_1.jpg___dress.png,Cotton,Saree,"blue,cyan,green,golden,brown,red",block print,
7183,0570000123531.jpg,Viscose Blend,Panjabi,"orange,pink",block print,
7183,0570000123531_1.jpg,Viscose Blend,Panjabi,orange,block print,
1180,0560000069056.jpg,Cotton,Saree,"green,purple,blue,golden",block print,tassels
1180,0560000069056_2.jpg,Cotton,Saree,"purple,blue,green",block print,tassels
1180,0560000069056_1.jpg,Cotton,Saree,"green,purple,blue,golden",block print,tassels
6417,1190000010977.jpg,Viscose Blend,Kurta,"pink,green","embroidery,printed",
6417,1190000010977_2.jpg,Viscose Blend,Kurta,"pink,green","embroidery,printed",
6417,1190000010977_1.jpg___full.png,Viscose Blend,Kurta,"pink,green","embroidery,printed",
7417,0410000099508.jpg,Viscose,Tops,"red,brown,blue","embroidery,textured",
7417,0410000099508_2.jpg,Viscose,Tops,"red,brown,blue","embroidery,textured",
7417,0410000099508_1.jpg,Viscose,Tops,"red,brown,blue","embroidery,textured",
181,0560000070406.jpg,Cotton,Saree,"blue,green","applique,embroidery,floral",applique
181,0560000070406_2.jpg,Cotton,Saree,"blue,green","applique,embroidery,floral",applique
181,0560000070406_1.jpg___full.png,Cotton,Saree,green,"applique,embroidery,floral",applique
7067,0570000123603_1.jpg,Viscose Blend,Panjabi,blue,textured,
7067,0570000123603_1_1.jpg,Viscose Blend,Panjabi,blue,textured,
307,0560000073987.jpg,Cotton,Saree,"red,white",,
307,0560000073987_2.jpg,Cotton,Saree,"red,white",,
6452,1190000009964.jpg,Linen,Kurta,"brown,white","tie dye,screen print",mirror work
6452,1190000009964_1.jpg,Linen,Kurta,"brown,white","tie dye,screen print",mirror work
6491,0570000129295.jpg,Viscose Blend,Panjabi,"pink,white","embroidery,printed",
2767,1420000175431.jpg,Viscose Blend,Shalwar Kameez,"red,black,blue,green","embroidery,printed",tassels
2767,1420000175423_1.jpg,Viscose Blend,Shalwar Kameez,"red,black,blue,green","embroidery,printed",tassels
3236,0410000104781.jpg,Viscose Blend,Maternity,"brown,blue",screen print,
3236,0410000104781_2.jpg,Viscose Blend,Maternity,"brown,blue",screen print,
6379,1190000012106.jpg,Viscose,Kurta,"blue,cyan,golden","embroidery,printed,textured",
6379,1190000012106_1.jpg,Viscose,Kurta,"blue,cyan,golden","embroidery,printed,textured",
1091,0560000067410.jpg,Cotton,Saree,"orange,purple,pink,white",screen print,
1091,0560000067410_2.jpg,Cotton,Saree,"orange,purple,pink,white",screen print,
1091,0560000067410_1.jpg,Cotton,Saree,"orange,purple,pink,white",screen print,
2489,1420000172847.jpg,Viscose Blend,Shalwar Kameez,"orange,red,yellow,white","embroidery,printed",
2489,1420000172855_2.jpg,Viscose Blend,Shalwar Kameez,"orange,red,yellow,white","embroidery,printed",
6901,0570000130639.jpg,Cotton,Panjabi,"yellow,black,pink",block print,
6901,0570000130639_2.jpg,Cotton,Panjabi,"yellow,black,pink",block print,
6901,0570000130639_1.jpg,Cotton,Panjabi,"yellow,black,pink",block print,
2750,1420000164644.jpg,Viscose,Shalwar Kameez,"green,white,golden","embroidery,printed",
2750,1420000164644_2.jpg,Viscose,Shalwar Kameez,"green,white,golden","embroidery,printed",
7393,0410000104566.jpg,Viscose Blend,Tops,"blue,white",tie dye,
7393,0410000104566.jpg___upper.png,Viscose Blend,Tops,blue,tie dye,
2403,1420000175698.jpg,Viscose Blend,Shalwar Kameez,"yellow,pink,white,green","dye,embroidery,printed,textured",
2403,1420000175698_2.jpg,Viscose Blend,Shalwar Kameez,"yellow,pink,white,green","dye,embroidery,printed,textured",
39,0560000074363.jpg,Cotton,Saree,"red,green",,tangail
39,0560000074363_2.jpg,Cotton,Saree,"red,green",,tangail
39,0560000074363_1.jpg___full.png,Cotton,Saree,"red,green",,tangail
1339,0550000149235.jpg,Muslin,Saree,"grey,blue","tie dye,embroidery,brush paint",
1339,0550000149235_2.jpg,Muslin,Saree,"grey,blue","tie dye,embroidery,brush paint",
3012,0430000116681_1_1.jpg,Silk,Shalwar Kameez,"brown,black","embroidery,printed,striped",
3012,0430000116681_3_1.jpg,Silk,Shalwar Kameez,"brown,black","embroidery,printed,striped",
1377,0550000148320.jpg,Muslin,Saree,"blue,cyan,white","tie dye,embroidery,printed",
1377,0550000148320_2.jpg,Muslin,Saree,"blue,cyan,white","tie dye,embroidery,printed",
1377,0550000148320_1.jpg,Muslin,Saree,"red,blue,cyan,white","tie dye,embroidery,printed",
2907,1420000156341.jpg,Cotton,Shalwar Kameez,"red,green","embroidery,printed",
2907,1420000156333_2.jpg,Cotton,Shalwar Kameez,"red,green","embroidery,printed",
6743,0570000128017.jpg,Cotton,Panjabi,"purple,pink","printed,textured",
6743,0570000128017_1.jpg,Cotton,Panjabi,purple,"printed,textured",
1443,0550000147948.jpg,Muslin,Saree,"purple,white","embroidery,printed",
1443,0550000147948_2.jpg,Muslin,Saree,"brown,purple,white","embroidery,printed",
1443,0550000147948_1.jpg,Muslin,Saree,"brown,purple,white","embroidery,printed",
7817,0460000030177.jpg,Cotton,Nightwear,"blue,white,green","embroidery,printed",lace
7817,0460000030177_1.jpg,Cotton,Nightwear,"blue,white,green","embroidery,printed",lace
7187,0570000123201.jpg,Viscose,Panjabi,"black,green",textured,
7187,0570000123201_1.jpg,Viscose,Panjabi,green,textured,
912,0560000068433.jpg,Cotton,Saree,"blue,golden,black,grey,white",block print,
912,0560000068433_2.jpg,Cotton,Saree,"blue,golden,black,grey,white",block print,
912,0560000068433_1.jpg___dress.png,Cotton,Saree,"blue,golden,black,grey,white",block print,
7081,0570000121549.jpg,Viscose Blend,Panjabi,"cyan,white",block print,
7081,0570000121549_1.jpg,Viscose Blend,Panjabi,cyan,block print,
1919,0550000143171.jpg,Silk,Saree,"orange,brown,pink",,"baluchari,tangail"
1919,0550000143171_2.jpg,Silk,Saree,"orange,brown,pink",,"baluchari,tangail"
1919,0550000143171_1.jpg,Silk,Saree,"orange,brown,pink",,"baluchari,tangail"
2299,0550000131209.jpg,Silk,Saree,blue,,
2299,0550000131209_2.jpg,Silk,Saree,blue,,
2299,0550000131209_1.jpg,Silk,Saree,blue,,
297,0560000069780.jpg,Cotton,Saree,"orange,red,pink","embroidery,printed",
297,0560000069780_2.jpg,Cotton,Saree,"orange,red,pink","embroidery,printed",
297,0560000069780_1.jpg,Cotton,Saree,"orange,red,pink","embroidery,printed",
7409,0410000105081.jpg,Cotton,Tops,"red,yellow,black,white",embroidery,
7409,0410000105081_1.jpg___upper.png,Cotton,Tops,"red,yellow,black,white",embroidery,
3113,0410000106970.jpg,Viscose Blend,Maternity,orange,"embroidery,printed",
3113,0410000106970.jpg___full.png,Viscose Blend,Maternity,orange,"embroidery,printed",
7699,0470000103539.jpg,Silk,Scarves,"red,cyan,white",hand paint,
7699,0470000103539.jpg___full.png,Silk,Scarves,"red,cyan,white",hand paint,
2805,1420000174886.jpg,Viscose,Shalwar Kameez,"red,brown,blue","embroidery,printed",
2805,1420000174894_3.jpg,Viscose,Shalwar Kameez,"brown,blue","embroidery,printed",
2805,1420000174886_1.jpg,Viscose,Shalwar Kameez,"red,brown,blue","embroidery,printed",
6877,0570000125503.jpg,Viscose Blend,Panjabi,"grey,red",block print,
6877,0570000125503.jpg___upper.png,Viscose Blend,Panjabi,red,block print,
1708,0550000153373.jpg,Silk,Saree,"pink,white,golden","embroidery,printed",
1708,0550000153373_2.jpg,Silk,Saree,"pink,golden,black,white,red","embroidery,printed",
1708,0550000153373_1.jpg,Silk,Saree,"pink,golden,black,white,red","embroidery,printed",
2547,1420000173831.jpg,Viscose Blend,Shalwar Kameez,"cyan,brown,yellow,white,red","embroidery,printed",tassels
2547,1420000173823_2.jpg,Viscose Blend,Shalwar Kameez,"cyan,brown,yellow,white,red","embroidery,printed",tassels
2547,1420000173823.jpg___full.png,Viscose Blend,Shalwar Kameez,"cyan,brown,yellow,white,red","embroidery,printed",tassels
799,0560000068679.jpg,Cotton,Saree,"purple,black,pink",block print,
799,0560000068679_2.jpg,Cotton,Saree,"purple,black,pink",block print,
799,0560000068679_1.jpg,Cotton,Saree,"purple,black,pink",block print,
7017,0570000121822_1.jpg,Viscose Blend,Panjabi,"grey,green,golden","striped,textured",
7017,0570000121822_1_1.jpg,Viscose Blend,Panjabi,"grey,green,golden","striped,textured",
690,0560000068684.jpg,Cotton,Saree,"grey,black,golden","embroidery,printed",
690,0560000068684_2.jpg,Cotton,Saree,"grey,black,golden","embroidery,printed",
6664,0570000128369_1_1.jpg,Viscose Blend,Panjabi,"brown,blue,golden,green",block print,
6664,0570000128369_2.jpg,Viscose Blend,Panjabi,"brown,green,blue,golden",block print,
6572,0570000130214.jpg,Cotton,Panjabi,"grey,black,white,golden",block print,
6572,0570000130214_1.jpg,Cotton,Panjabi,"grey,black,white,golden",block print,
7824,0460000029862.jpg,Voile,Nightwear,"purple,white,green",embroidery,
7824,0460000029862_1.jpg,Voile,Nightwear,"purple,white,green",embroidery,
3155,0410000100791.jpg,Cotton,Maternity,"blue,green","dobby,screen print",
3155,0410000100791_2.jpg,Cotton,Maternity,"blue,green","dobby,screen print",
1594,0550000137456.jpg,Silk,Saree,"brown,pink,green","applique,embroidery",applique
1594,0550000137456_2.jpg,Silk,Saree,brown,"applique,embroidery",applique
456,0560000072689.jpg,Cotton,Saree,"orange,red,pink,white",,
456,0560000072689_2.jpg,Cotton,Saree,"orange,red,pink,white",,
456,0560000072689_1.jpg,Cotton,Saree,"orange,red,pink,white",,
6726,0570000130198.jpg,Viscose,Panjabi,"grey,black,white,golden",block print,
6726,0570000130198.jpg___full.png,Viscose,Panjabi,"grey,black,white,golden",block print,
3089,0410000096021_3.jpg,Cotton,Maternity,"pink,blue,golden,brown,purple","embroidery,printed","lace,mirror work"
3089,0410000096021_2.jpg,Cotton,Maternity,"purple,pink,blue","embroidery,printed","lace,mirror work"
7289,0570000118318.jpg,Viscose Blend,Panjabi,"black,blue,white","block print,striped",
7289,0570000118318_1.jpg,Viscose Blend,Panjabi,"black,blue,white","block print,striped",
7331,0570000116310.jpg,Cotton,Panjabi,white,block print,
7331,0570000116310_1.jpg,Cotton,Panjabi,"brown,white",block print,
1842,0540000022897.jpg,Silk,Saree,"red,blue,green","embroidery,floral",
1842,0540000022897_3.jpg,Silk,Saree,"red,blue,green","embroidery,floral",
6463,1190000008875.jpg,Linen,Kurta,"black,blue","tie dye,embroidery,brush paint",
6463,1190000008867_1.jpg,Linen,Kurta,"black,blue,white","tie dye,embroidery,brush paint",
6732,0570000124190.jpg,Cotton,Panjabi,"orange,blue,golden",block print,
6732,0570000124190_1.jpg,Cotton,Panjabi,"orange,blue",block print,
3104,0410000098498.jpg,Viscose,Maternity,orange,textured,
3104,0410000098498_1.jpg,Viscose,Maternity,orange,textured,
2448,1420000165709.jpg,Viscose Blend,Shalwar Kameez,"brown,yellow,blue,white","embroidery,printed",
2448,1420000165709_3.jpg,Viscose Blend,Shalwar Kameez,"brown,yellow,blue,white","embroidery,printed",
2448,1420000165717.jpg___upper.png,Viscose Blend,Shalwar Kameez,"brown,yellow,blue,white","embroidery,printed",
2448,1420000165717.jpg,Viscose Blend,Shalwar Kameez,"brown,yellow,blue,white","embroidery,printed",
782,0560000069391.jpg,Cotton,Saree,"pink,golden,brown,orange,purple","embroidery,block print",
782,0560000069391_2.jpg,Cotton,Saree,"pink,golden,brown,orange,purple","embroidery,block print",
782,0560000069391_1.jpg,Cotton,Saree,"pink,golden,brown,orange,purple","embroidery,block print",
7290,0570000118253.jpg,Cotton,Panjabi,"green,golden","block print,textured",
7290,0570000118253_1.jpg,Cotton,Panjabi,green,"block print,textured",
6321,1190000012178_1.jpg,Viscose,Kurta,"grey,purple","mauve,screen print",
6321,1190000012178_1_1.jpg,Viscose,Kurta,"grey,purple","mauve,screen print",
753,0560000068542.jpg,Cotton,Saree,"golden,brown,black,red,purple",block print,
753,0560000068542_2.jpg,Cotton,Saree,"golden,green,brown,black,red",block print,
753,0560000068542_1.jpg,Cotton,Saree,"golden,black,white,red,purple",block print,
6593,0570000115402.jpg,Viscose Blend,Panjabi,yellow,block print,
6593,0570000115402_1.jpg,Viscose Blend,Panjabi,yellow,block print,
2780,1420000173295.jpg,Viscose Blend,Shalwar Kameez,"orange,red,brown,black","embroidery,printed",tassels
2780,1420000173295_2.jpg,Viscose Blend,Shalwar Kameez,"orange,red,brown,black","embroidery,printed",tassels
1660,0540000023963.jpg,Silk,Saree,"black,white,golden","wax dye,batik print",
1660,0540000023963_2.jpg,Silk,Saree,"brown,black,white,golden","wax dye,batik print",
1660,0540000023963_1.jpg___full.png,Silk,Saree,"black,white,golden","wax dye,batik print",
226,0560000073589.jpg,Cotton,Saree,green,nakshi,nakshi
226,0560000073589_2.jpg,Cotton,Saree,"orange,pink,green",nakshi,nakshi
2690,1420000173799_1.jpg,Viscose,Shalwar Kameez,"pink,black,purple,golden","embroidery,printed",
2690,1420000173799_2.jpg,Viscose,Shalwar Kameez,"pink,black,purple,golden","embroidery,printed",
2690,1420000173799_1_1.jpg,Viscose,Shalwar Kameez,"pink,black,purple,golden","embroidery,printed",
7938,0460000029286.jpg,Voile,Nightwear,"grey,white,green","embroidery,printed",lace
7938,0460000029286_1.jpg,Voile,Nightwear,"grey,pink,white,green","embroidery,printed",lace
6288,1190000012662.jpg,Viscose Blend,Kurta,"brown,white","floral,screen print",
6288,1190000012662_1.jpg,Viscose Blend,Kurta,"brown,white","floral,screen print",
6288,1190000012654.jpg___full.png,Viscose Blend,Kurta,"brown,pink,white","floral,screen print",
6516,0570000128830.jpg,Viscose,Panjabi,"red,black",block print,
6516,0570000128830.jpg___upper.png,Viscose,Panjabi,red,block print,
271,0560000069139.jpg,Cotton,Saree,"brown,black,pink","applique,printed",applique
271,0560000069139_2.jpg,Cotton,Saree,"brown,pink","applique,printed",applique
7461,0410000097794.jpg,Viscose,Coats & Jackets,"pink,cyan,blue","embroidery,printed",
7461,0410000097794_2.jpg,Viscose,Coats & Jackets,"pink,cyan,blue","embroidery,printed",
2180,0540000023211.jpg,Silk,Saree,"yellow,cyan,green","embroidery,nakshi,printed",nakshi
2180,0540000023211_2.jpg,Silk,Saree,"yellow,cyan,green","embroidery,nakshi,printed",nakshi
6356,1190000012042.jpg,Viscose,Kurta,"yellow,golden,cyan,green","embroidery,printed,textured",
6356,1190000012042_1.jpg,Viscose,Kurta,"yellow,golden,cyan,green","embroidery,printed,textured",
3243,0410000103792.jpg,Viscose,Maternity,"blue,cyan","brush paint,screen print",
3243,0410000103792_1.jpg,Viscose,Maternity,"blue,cyan,green","brush paint,screen print",
2867,1420000168076.jpg,Viscose,Shalwar Kameez,"brown,yellow,white,green","embroidery,printed",
2867,1420000168076_3.jpg,Viscose,Shalwar Kameez,"brown,yellow,white,green","embroidery,printed",
2867,1420000168076_1.jpg,Viscose,Shalwar Kameez,"brown,yellow,white,green","embroidery,printed",
2821,1420000169943_1.jpg,Viscose,Shalwar Kameez,"red,brown,golden","embroidery,printed",
2821,1420000169951_2.jpg,Viscose,Shalwar Kameez,"red,brown,golden","embroidery,printed",
2821,1420000169943.jpg,Viscose,Shalwar Kameez,"red,brown,golden","embroidery,printed",
7099,0570000122098.jpg,Cotton,Panjabi,"black,green,golden",block print,
7099,0570000122099_1_1.jpg,Cotton,Panjabi,"black,green",block print,
7463,0410000100762.jpg,Viscose Blend,Coats & Jackets,"black,green","tie dye,screen print",
7463,0410000100762_1.jpg,Viscose Blend,Coats & Jackets,"black,green","tie dye,screen print",
7213,0570000120292.jpg,Cotton,Panjabi,"blue,white",tie dye,
7213,0570000120292_1.jpg,Cotton,Panjabi,"blue,white",tie dye,
7590,0470000103963.jpg,Cotton,Scarves,"brown,yellow",hand paint,
7590,0470000103963.jpg___full.png,Cotton,Scarves,"brown,yellow",hand paint,
2602,1420000169839.jpg,Viscose Blend,Shalwar Kameez,"red,brown","embroidery,printed",handloom
2602,1420000169839_1.jpg,Viscose Blend,Shalwar Kameez,"red,brown,blue","embroidery,printed",handloom
2233,0550000147342.jpg,Silk,Saree,"purple,pink,white,golden",applique,applique
2233,0550000147342_2.jpg,Silk,Saree,"purple,pink,white",applique,applique
7274,0570000120244_2.jpg,Voile,Panjabi,"red,black","embroidery,printed",
7274,0570000120244_1.jpg,Voile,Panjabi,"orange,black,pink","embroidery,printed",
2352,1420000170247_1.jpg,Viscose Blend,Shalwar Kameez,"green,blue,white,golden","embroidery,printed",tassels
2352,1420000170247.jpg,Viscose Blend,Shalwar Kameez,"green,blue,white,golden","embroidery,printed",tassels
413,0560000072984.jpg,Cotton,Saree,"purple,golden",,
413,0560000072984_2.jpg,Cotton,Saree,"purple,golden",,
413,0560000072984_1.jpg,Cotton,Saree,"purple,golden",,
2723,1420000166354_1.jpg,Viscose Blend,Shalwar Kameez,"green,orange,yellow,white,red","embroidery,printed",
2723,1420000166346_2.jpg,Viscose Blend,Shalwar Kameez,"orange,red,white,green","embroidery,printed",
2887,1420000168436.jpg,Viscose Blend,Shalwar Kameez,"yellow,pink,white,blue","dobby,embroidery,printed",
2887,1420000168436_2.jpg,Viscose Blend,Shalwar Kameez,"yellow,pink,white,blue","dobby,embroidery,printed",
7785,0470000103213.jpg,Silk,Scarves,"yellow,blue,green",hand paint,
7785,0470000103213.jpg___full.png,Silk,Scarves,"yellow,blue,green",hand paint,
2535,1420000173031.jpg,Viscose Blend,Shalwar Kameez,"blue,golden,brown,black,white","tie dye,embroidery,printed",tassels
2535,1420000173031_2.jpg,Viscose Blend,Shalwar Kameez,"blue,golden,brown,black,white","tie dye,embroidery,printed",tassels
2535,1420000173031_1.jpg___full.png,Viscose Blend,Shalwar Kameez,"blue,golden,brown,black,white","tie dye,embroidery,printed",tassels
6610,0570000129021.jpg,Viscose,Panjabi,"red,pink,cyan,blue","block print,textured",
6610,0570000129021.jpg___dress.png,Viscose,Panjabi,"pink,cyan,blue","block print,textured",
